Organism Scientific Name	Organism Common Name	Organism Qualifier	Taxonomy id	Assembly Name	Assembly Accession	Source	Annotation	Level	Contig N50	Size	Submission Date	Gene Count	BioProject	BioSample
Shigella flexneri		strain: PNUSAE172654	623	PDT002118145.1	GCA_037524255.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32634	4319925	2024-03-25	4363	PRJNA218110	SAMN40547016
Shigella flexneri		strain: PNUSAE172653	623	PDT002118143.1	GCA_037526415.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32127	4516856	2024-03-25	4610	PRJNA218110	SAMN40547015
Shigella flexneri		strain: 01452658	623	PDT002121726.1	GCA_037529555.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28436	4448872	2024-03-25	4535	PRJNA315192	SAMN40589608
Shigella flexneri		strain: 01445265	623	PDT002113083.1	GCA_037546105.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29222	4407974	2024-03-25	4455	PRJNA315192	SAMN40446146
Shigella flexneri		strain: 01417032	623	PDT002115329.1	GCA_037547615.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	25339	4240818	2024-03-25	4354	PRJNA315192	SAMN40497859
Shigella flexneri		strain: 01415297	623	PDT002115276.1	GCA_037547675.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29151	4260570	2024-03-25	4309	PRJNA315192	SAMN40497794
Shigella flexneri		strain: PNUSAE171639	623	PDT002111232.1	GCA_037550315.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29048	4470833	2024-03-26	4560	PRJNA218110	SAMN40422625
Shigella flexneri		strain: PNUSAE171640	623	PDT002111231.1	GCA_037550355.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29260	4453355	2024-03-26	4539	PRJNA218110	SAMN40422623
Shigella flexneri		strain: 01438151	623	PDT002099506.1	GCA_037552185.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28229	4363181	2024-03-26	4443	PRJNA315192	SAMN40255911
Shigella flexneri		strain: PNUSAE171087	623	PDT002101514.1	GCA_037552225.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29043	4585764	2024-03-26	4651	PRJNA218110	SAMN40302824
Shigella flexneri		strain: PNUSAE171088	623	PDT002101513.1	GCA_037552265.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29251	4440502	2024-03-26	4457	PRJNA218110	SAMN40302823
Shigella flexneri		strain: PNUSAE171089	623	PDT002101512.1	GCA_037552285.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31126	4445039	2024-03-26	4488	PRJNA218110	SAMN40302822
Shigella flexneri		strain: PNUSAE169579	623	PDT002086526.1	GCA_037553735.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29893	4558283	2024-03-26	4669	PRJNA218110	SAMN40135158
Shigella flexneri		strain: PNUSAE173353	623	PDT002122049.1	GCA_037561305.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29798	4528060	2024-03-26	4595	PRJNA218110	SAMN40604023
Shigella flexneri		strain: PNUSAE167963	623	PDT002074577.1	GCA_037569615.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31895	4474836	2024-03-26	4550	PRJNA218110	SAMN39904164
Shigella flexneri		strain: PNUSAE167964	623	PDT002074576.1	GCA_037569695.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29468	4434612	2024-03-26	4514	PRJNA218110	SAMN39904166
Shigella flexneri		strain: PNUSAE167962	623	PDT002074574.1	GCA_037569985.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31126	4479771	2024-03-26	4562	PRJNA218110	SAMN39904165
Shigella flexneri		strain: PNUSAE173414	623	PDT002122252.1	GCA_037574425.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	34902	4283250	2024-03-26	4345	PRJNA218110	SAMN40604429
Shigella flexneri		strain: PNUSAE173409	623	PDT002122246.1	GCA_037574525.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31189	4444366	2024-03-26	4524	PRJNA218110	SAMN40604422
Shigella flexneri		strain: PNUSAE173397	623	PDT002122244.1	GCA_037574545.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33447	4569523	2024-03-26	4664	PRJNA218110	SAMN40604420
Shigella flexneri		strain: PNUSAE173410	623	PDT002122242.1	GCA_037574565.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33535	4606255	2024-03-26	4733	PRJNA218110	SAMN40604465
Shigella flexneri		strain: PNUSAE173407	623	PDT002122240.1	GCA_037574605.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	34957	4490115	2024-03-26	4583	PRJNA218110	SAMN40604427
Shigella flexneri		strain: PNUSAE173406	623	PDT002122235.1	GCA_037574625.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32143	4518305	2024-03-26	4655	PRJNA218110	SAMN40604426
Shigella flexneri		strain: PNUSAE173408	623	PDT002122238.1	GCA_037574665.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31689	4410480	2024-03-26	4495	PRJNA218110	SAMN40604421
Shigella flexneri		strain: PNUSAE173400	623	PDT002122233.1	GCA_037574685.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32125	4501242	2024-03-26	4631	PRJNA218110	SAMN40604423
Shigella flexneri		strain: PNUSAE173413	623	PDT002122230.1	GCA_037574725.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32125	4493688	2024-03-26	4624	PRJNA218110	SAMN40604428
Shigella flexneri		strain: PNUSAE173403	623	PDT002122225.1	GCA_037574785.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31189	4478422	2024-03-26	4610	PRJNA218110	SAMN40604466
Shigella flexneri		strain: PNUSAE173401	623	PDT002122218.1	GCA_037574845.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31689	4433052	2024-03-26	4531	PRJNA218110	SAMN40604425
Shigella flexneri		strain: PNUSAE173416	623	PDT002122606.1	GCA_037633025.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30262	4535306	2024-03-27	4611	PRJNA218110	SAMN40615961
Shigella flexneri		strain: PNUSAE173440	623	PDT002122697.1	GCA_037636545.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30013	4440611	2024-03-27	4499	PRJNA218110	SAMN40617973
Shigella flexneri		strain: PNUSAE173419	623	PDT002122694.1	GCA_037636605.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29329	4374929	2024-03-27	4437	PRJNA218110	SAMN40617566
Shigella flexneri		strain: PNUSAE173455	623	PDT002123123.1	GCA_037665135.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	34446	4455455	2024-03-27	4536	PRJNA218110	SAMN40621757
Shigella flexneri		strain: PNUSAE173453	623	PDT002123118.1	GCA_037665265.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32634	4495620	2024-03-27	4608	PRJNA218110	SAMN40621759
Shigella flexneri		strain: PNUSAE173454	623	PDT002123117.1	GCA_037665305.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31185	4611817	2024-03-27	4722	PRJNA218110	SAMN40621758
Shigella flexneri		strain: PNUSAE173452	623	PDT002123115.1	GCA_037665345.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32946	4538413	2024-03-27	4646	PRJNA218110	SAMN40621760
Shigella flexneri		strain: PNUSAE173456	623	PDT002123116.1	GCA_037665365.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31689	4418269	2024-03-27	4514	PRJNA218110	SAMN40621756
Shigella flexneri		strain: PNUSAE173491	623	PDT002123158.1	GCA_037685265.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30298	4453998	2024-03-27	4539	PRJNA218110	SAMN40621784
Shigella flexneri		strain: PNUSAE173459	623	PDT002123156.1	GCA_037685285.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29082	4488826	2024-03-27	4588	PRJNA218110	SAMN40621779
Shigella flexneri		strain: PNUSAE173465	623	PDT002123153.1	GCA_037685305.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	34446	4454785	2024-03-27	4535	PRJNA218110	SAMN40621773
Shigella flexneri		strain: PNUSAE173468	623	PDT002123155.1	GCA_037685345.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	34957	4497937	2024-03-27	4586	PRJNA218110	SAMN40621770
Shigella flexneri		strain: PNUSAE173467	623	PDT002123152.1	GCA_037685365.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29510	4380090	2024-03-27	4458	PRJNA218110	SAMN40621771
Shigella flexneri		strain: PNUSAE173458	623	PDT002123151.1	GCA_037685385.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32127	4392149	2024-03-27	4499	PRJNA218110	SAMN40621780
Shigella flexneri		strain: PNUSAE173464	623	PDT002123150.1	GCA_037685405.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29510	4371609	2024-03-27	4459	PRJNA218110	SAMN40621774
Shigella flexneri		strain: PNUSAE173469	623	PDT002123149.1	GCA_037685425.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29510	4370491	2024-03-27	4451	PRJNA218110	SAMN40621769
Shigella flexneri		strain: PNUSAE173463	623	PDT002123147.1	GCA_037685445.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30308	4536143	2024-03-27	4635	PRJNA218110	SAMN40621775
Shigella flexneri		strain: PNUSAE173462	623	PDT002123148.1	GCA_037685455.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33535	4454872	2024-03-27	4545	PRJNA218110	SAMN40621776
Shigella flexneri		strain: PNUSAE173460	623	PDT002123146.1	GCA_037685485.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	34446	4455742	2024-03-27	4538	PRJNA218110	SAMN40621778
Shigella flexneri		strain: PNUSAE173457	623	PDT002123145.1	GCA_037685505.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32589	4363135	2024-03-27	4460	PRJNA218110	SAMN40621781
Shigella flexneri		strain: PNUSAE173461	623	PDT002123157.1	GCA_037692285.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32143	4399070	2024-03-27	4501	PRJNA218110	SAMN40621777
Shigella flexneri		strain: PNUSAE173466	623	PDT002123154.1	GCA_037692305.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33546	4243663	2024-03-27	4302	PRJNA218110	SAMN40621772
Shigella flexneri		strain: 01456832	623	PDT002123171.1	GCA_037700735.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29255	4471595	2024-03-27	4547	PRJNA315192	SAMN40610785
Shigella flexneri		strain: PNUSAE173492	623	PDT002123160.1	GCA_037702975.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29895	4537560	2024-03-27	4619	PRJNA218110	SAMN40621783
Shigella flexneri		strain: PNUSAE172031	623	PDT002123610.1	GCA_037736445.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29260	4441242	2024-03-28	4522	PRJNA218110	SAMN40630086
Shigella flexneri		strain: PNUSAE173602	623	PDT002123700.1	GCA_037749485.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32125	4481447	2024-03-28	4612	PRJNA218110	SAMN40632506
Shigella flexneri		strain: PNUSAE173580	623	PDT002123693.1	GCA_037750535.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30584	4335049	2024-03-28	4401	PRJNA218110	SAMN40632440
Shigella flexneri		strain: PNUSAE173581	623	PDT002123694.1	GCA_037752465.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28092	4407993	2024-03-28	4508	PRJNA218110	SAMN40632461
Shigella flexneri		strain: PNUSAE173578	623	PDT002123692.1	GCA_037752485.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29902	4416475	2024-03-28	4510	PRJNA218110	SAMN40632441
Shigella flexneri		strain: PNUSAE173299	623	PDT002124597.1	GCA_037812185.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31881	4507465	2024-03-29	4622	PRJNA218110	SAMN40645403
Shigella flexneri		strain: PNUSAE173301	623	PDT002124587.1	GCA_037812225.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29733	4410139	2024-03-29	4497	PRJNA218110	SAMN40645404
Shigella flexneri		strain: PNUSAE173303	623	PDT002124585.1	GCA_037812265.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33535	4495119	2024-03-29	4560	PRJNA218110	SAMN40645401
Shigella flexneri		strain: PNUSAE173471	623	PDT002124667.1	GCA_037813265.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30207	4550789	2024-03-29	4623	PRJNA218110	SAMN40646183
Shigella flexneri		strain: PNUSAE173652	623	PDT002124584.1	GCA_037814415.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30204	4523085	2024-03-29	4606	PRJNA218110	SAMN40644840
Shigella flexneri		strain: PNUSAE173298	623	PDT002124594.1	GCA_037815375.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29736	4427079	2024-03-29	4529	PRJNA218110	SAMN40645402
Shigella flexneri		strain: PNUSAE173474	623	PDT002124660.1	GCA_037816195.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29361	4533716	2024-03-29	4621	PRJNA218110	SAMN40646173
Shigella flexneri		strain: PNUSAE173716	623	PDT002124672.1	GCA_037816225.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29894	4572826	2024-03-29	4700	PRJNA218110	SAMN40646619
Shigella flexneri		strain: PNUSAE173475	623	PDT002124662.1	GCA_037819515.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29991	4503331	2024-03-29	4599	PRJNA218110	SAMN40646172
Shigella flexneri		strain: PNUSAE173736	623	PDT002124675.1	GCA_037819535.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29082	4454394	2024-03-29	4524	PRJNA218110	SAMN40646872
Shigella flexneri		strain: PNUSAE173800	623	PDT002125460.1	GCA_037868415.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	21059	4344534	2024-03-29	4462	PRJNA218110	SAMN40648068
Shigella flexneri		strain: PNUSAE173813	623	PDT002125660.1	GCA_037885735.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29733	4410205	2024-03-29	4487	PRJNA218110	SAMN40653501
Shigella flexneri		strain: PNUSAE173874	623	PDT002125714.1	GCA_037887305.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31599	4504858	2024-03-29	4635	PRJNA218110	SAMN40654373
Shigella flexneri		strain: PNUSAE173863	623	PDT002125708.1	GCA_037887325.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29736	4501010	2024-03-29	4594	PRJNA218110	SAMN40654364
Shigella flexneri		strain: PNUSAE173869	623	PDT002125707.1	GCA_037887365.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31881	4559636	2024-03-29	4692	PRJNA218110	SAMN40654358
Shigella flexneri		strain: PNUSAE173871	623	PDT002125706.1	GCA_037887385.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31881	4569035	2024-03-29	4705	PRJNA218110	SAMN40654365
Shigella flexneri		strain: PNUSAE173870	623	PDT002125705.1	GCA_037887405.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31599	4565767	2024-03-29	4709	PRJNA218110	SAMN40654363
Shigella flexneri		strain: PNUSAE173864	623	PDT002125702.1	GCA_037887425.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32125	4434389	2024-03-29	4546	PRJNA218110	SAMN40654357
Shigella flexneri		strain: PNUSAE173844	623	PDT002125698.1	GCA_037887445.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32125	4491557	2024-03-29	4614	PRJNA218110	SAMN40654320
Shigella flexneri		strain: PNUSAE173845	623	PDT002125697.1	GCA_037887505.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31881	4487632	2024-03-29	4608	PRJNA218110	SAMN40654319
Shigella flexneri		strain: PNUSAE173872	623	PDT002125709.1	GCA_037888205.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30298	4521141	2024-03-29	4610	PRJNA218110	SAMN40654362
Shigella flexneri		strain: PNUSAE173875	623	PDT002125715.1	GCA_037888345.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	34445	4322476	2024-03-29	4368	PRJNA218110	SAMN40654374
Shigella flexneri		strain: 01458549	623	PDT002127884.1	GCA_037891895.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30014	4454506	2024-04-01	4559	PRJNA315192	SAMN40697314
Shigella flexneri		strain: 01458550	623	PDT002127870.1	GCA_037891935.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29236	4333868	2024-04-01	4390	PRJNA315192	SAMN40697293
Shigella flexneri		strain: 01461469	623	PDT002127864.1	GCA_037891975.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	25433	4428668	2024-04-01	4506	PRJNA315192	SAMN40697286
Shigella flexneri		strain: 01461468	623	PDT002127856.1	GCA_037892035.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28339	4482113	2024-04-01	4575	PRJNA315192	SAMN40697283
Shigella flexneri		strain: 01458691	623	PDT002127406.1	GCA_037893025.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29044	4417481	2024-04-01	4471	PRJNA315192	SAMN40658855
Shigella flexneri		strain: 01451605	623	PDT002127876.1	GCA_037893555.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30014	4287168	2024-04-01	4336	PRJNA315192	SAMN40697301
Shigella flexneri		strain: PNUSAE173807	623	PDT002127351.1	GCA_037894415.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32153	4423871	2024-04-01	4522	PRJNA218110	SAMN40652228
Shigella flexneri		strain: 01461470	623	PDT002127880.1	GCA_037894475.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29798	4299230	2024-04-01	4335	PRJNA315192	SAMN40697306
Shigella flexneri		strain: 01461474	623	PDT002127873.1	GCA_037894515.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29050	4362201	2024-04-01	4402	PRJNA315192	SAMN40697296
Shigella flexneri		strain: 01457393	623	PDT002127027.1	GCA_037894735.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29237	4341530	2024-04-01	4395	PRJNA315192	SAMN40649531
Shigella flexneri		strain: 01457397	623	PDT002127015.1	GCA_037894895.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28416	4342519	2024-04-01	4403	PRJNA315192	SAMN40649535
Shigella flexneri		strain: 01458692	623	PDT002127011.1	GCA_037894975.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29626	4332312	2024-04-01	4391	PRJNA315192	SAMN40649521
Shigella flexneri		strain: 01457403	623	PDT002127009.1	GCA_037894995.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	27961	4480866	2024-04-01	4545	PRJNA315192	SAMN40649519
Shigella flexneri		strain: 01457401	623	PDT002127008.1	GCA_037895015.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29505	4404685	2024-04-01	4447	PRJNA315192	SAMN40649533
Shigella flexneri		strain: 01457398	623	PDT002127003.1	GCA_037895115.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29048	4380424	2024-04-01	4427	PRJNA315192	SAMN40649516
Shigella flexneri		strain: PNUSAE174039	623	PDT002126202.1	GCA_037895255.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31190	4362480	2024-04-01	4473	PRJNA218110	SAMN40657311
Shigella flexneri		strain: 01458551	623	PDT002127857.1	GCA_037896525.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29634	4363970	2024-04-01	4421	PRJNA315192	SAMN40697294
Shigella flexneri		strain: PNUSAE173953	623	PDT002126130.1	GCA_037896735.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33386	4550245	2024-04-01	4640	PRJNA218110	SAMN40655991
Shigella flexneri		strain: PNUSAE173955	623	PDT002126131.1	GCA_037896755.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28465	4385215	2024-04-01	4454	PRJNA218110	SAMN40655990
Shigella flexneri		strain: PNUSAE173954	623	PDT002126128.1	GCA_037896775.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31185	4452395	2024-04-01	4513	PRJNA218110	SAMN40655989
Shigella flexneri		strain: PNUSAE173943	623	PDT002126125.1	GCA_037896835.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31187	4515112	2024-04-01	4618	PRJNA218110	SAMN40655767
Shigella flexneri		strain: PNUSAE173942	623	PDT002126126.1	GCA_037896855.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28438	4382504	2024-04-01	4486	PRJNA218110	SAMN40655773
Shigella flexneri		strain: PNUSAE173901	623	PDT002126119.1	GCA_037896935.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30666	4483505	2024-04-01	4589	PRJNA218110	SAMN40655766
Shigella flexneri		strain: PNUSAE173944	623	PDT002126114.1	GCA_037897015.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29044	4401516	2024-04-01	4473	PRJNA218110	SAMN40655769
Shigella flexneri		strain: PNUSAE173941	623	PDT002126111.1	GCA_037897075.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29236	4445527	2024-04-01	4544	PRJNA218110	SAMN40655768
Shigella flexneri		strain: 01461444	623	PDT002127874.1	GCA_037897295.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30014	4366850	2024-04-01	4429	PRJNA315192	SAMN40697300
Shigella flexneri		strain: PNUSAE174103	623	PDT002128046.1	GCA_037906245.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33447	4516782	2024-04-01	4591	PRJNA218110	SAMN40707415
Shigella flexneri		strain: PNUSAE173619	623	PDT002128753.1	GCA_037912385.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28463	4374627	2024-04-02	4457	PRJNA218110	SAMN40710043
Shigella flexneri		strain: PNUSAE174296	623	PDT002128755.1	GCA_037912395.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	34446	4381914	2024-04-02	4445	PRJNA218110	SAMN40710044
